"site","station","transect","session","date","trap_type","culex","aedes","wyeomyia"
"BRY",500,0,"BRY 05","8/14/2002","co2",0,0,6
"BRY",600,0,"BRY 05","8/14/2002","co2",0,0,0
"BRY",700,0,"BRY 05","8/14/2002","co2",1,0,5
"BRY",200,200,"BRY 05","8/14/2002","co2",0,0,0
"BRY",400,200,"BRY 05","8/14/2002","co2",0,0,1
"BRY",500,200,"BRY 05","8/14/2002","co2",0,0,1
"BRY",900,200,"BRY 05","8/14/2002","co2",0,0,4
"BRY",300,400,"BRY 05","8/14/2002","co2",0,3,4
"BRY",400,400,"BRY 05","8/14/2002","co2",0,1,3
"BRY",600,400,"BRY 05","8/14/2002","co2",0,0,2
"BRY",700,400,"BRY 05","8/14/2002","co2",0,0,3
"BRY",800,400,"BRY 05","8/14/2002","co2",0,0,1
"BRY",100,600,"BRY 05","8/14/2002","co2",0,0,0
"BRY",200,600,"BRY 05","8/14/2002","co2",0,1,1
"BRY",300,600,"BRY 05","8/14/2002","co2",0,0,0
"BRY",400,600,"BRY 05","8/14/2002","co2",0,0,4
"BRY",800,600,"BRY 05","8/14/2002","co2",0,0,0
"BRY",200,800,"BRY 05","8/14/2002","co2",0,0,0
"BRY",500,800,"BRY 05","8/14/2002","co2",0,0,0
"BRY",600,800,"BRY 05","8/14/2002","co2",2,0,0
"BRY",800,800,"BRY 05","8/14/2002","co2",0,0,4
"BRY",900,800,"BRY 05","8/14/2002","co2",0,0,32
"BRY",200,0,"BRY 05","8/15/2002","co2",0,0,2
"BRY",300,0,"BRY 05","8/15/2002","co2",0,11,1
"BRY",500,0,"BRY 05","8/15/2002","co2",0,1,14
"BRY",600,0,"BRY 05","8/15/2002","co2",0,0,8
"BRY",700,0,"BRY 05","8/15/2002","co2",0,0,23
"BRY",100,200,"BRY 05","8/15/2002","co2",1,1,0
"BRY",200,200,"BRY 05","8/15/2002","co2",0,0,0
"BRY",400,200,"BRY 05","8/15/2002","co2",0,0,1
"BRY",900,200,"BRY 05","8/15/2002","co2",0,0,6
"BRY",300,400,"BRY 05","8/15/2002","co2",10,0,0
"BRY",400,400,"BRY 05","8/15/2002","co2",1,20,0
"BRY",600,400,"BRY 05","8/15/2002","co2",0,0,0
"BRY",700,400,"BRY 05","8/15/2002","co2",0,6,1
"BRY",800,400,"BRY 05","8/15/2002","co2",0,6,1
"BRY",100,600,"BRY 05","8/15/2002","co2",0,0,1
"BRY",200,600,"BRY 05","8/15/2002","co2",0,1,0
"BRY",300,600,"BRY 05","8/15/2002","co2",0,0,0
"BRY",400,600,"BRY 05","8/15/2002","co2",0,0,0
"BRY",800,600,"BRY 05","8/15/2002","co2",0,0,2
"BRY",200,800,"BRY 05","8/15/2002","co2",0,0,0
"BRY",500,800,"BRY 05","8/15/2002","co2",0,0,0
"BRY",600,800,"BRY 05","8/15/2002","co2",0,0,0
"BRY",800,800,"BRY 05","8/15/2002","co2",0,1,12
"BRY",900,800,"BRY 05","8/15/2002","co2",0,0,0
"BRY",100,0,"BRY 06","9/10/2002","co2",0,0,1
"BRY",400,0,"BRY 06","9/10/2002","co2",0,0,1
"BRY",500,0,"BRY 06","9/10/2002","co2",0,0,1
"BRY",600,0,"BRY 06","9/10/2002","co2",0,0,1
"BRY",200,200,"BRY 06","9/10/2002","co2",1,0,0
"BRY",300,200,"BRY 06","9/10/2002","co2",3,0,0
"BRY",700,200,"BRY 06","9/10/2002","co2",0,0,0
"BRY",800,200,"BRY 06","9/10/2002","co2",0,0,3
"BRY",900,200,"BRY 06","9/10/2002","co2",0,0,0
"BRY",100,400,"BRY 06","9/10/2002","co2",0,0,3
"BRY",200,400,"BRY 06","9/10/2002","co2",0,0,0
"BRY",600,400,"BRY 06","9/10/2002","co2",0,0,0
"BRY",700,400,"BRY 06","9/10/2002","co2",0,0,6
"BRY",900,400,"BRY 06","9/10/2002","co2",0,0,1
"BRY",100,600,"BRY 06","9/10/2002","co2",0,0,0
"BRY",200,600,"BRY 06","9/10/2002","co2",0,0,0
"BRY",400,600,"BRY 06","9/10/2002","co2",0,0,0
"BRY",700,600,"BRY 06","9/10/2002","co2",0,1,16
"BRY",900,600,"BRY 06","9/10/2002","co2",0,0,2
"BRY",200,800,"BRY 06","9/10/2002","co2",0,0,0
"BRY",300,800,"BRY 06","9/10/2002","co2",0,0,1
"BRY",500,800,"BRY 06","9/10/2002","co2",1,0,0
"BRY",700,800,"BRY 06","9/10/2002","co2",2,0,1
"BRY",800,800,"BRY 06","9/10/2002","co2",0,0,1
"BRY",100,0,"BRY 06","9/11/2002","co2",1,0,0
"BRY",300,0,"BRY 06","9/11/2002","co2",0,0,0
"BRY",400,0,"BRY 06","9/11/2002","co2",0,4,1
"BRY",500,0,"BRY 06","9/11/2002","co2",1,0,1
"BRY",600,0,"BRY 06","9/11/2002","co2",0,0,1
"BRY",200,200,"BRY 06","9/11/2002","co2",3,0,0
"BRY",300,200,"BRY 06","9/11/2002","co2",1,0,0
"BRY",700,200,"BRY 06","9/11/2002","co2",1,0,6
"BRY",800,200,"BRY 06","9/11/2002","co2",0,1,2
"BRY",900,200,"BRY 06","9/11/2002","co2",0,1,1
"BRY",100,400,"BRY 06","9/11/2002","co2",0,0,0
"BRY",200,400,"BRY 06","9/11/2002","co2",0,0,1
"BRY",600,400,"BRY 06","9/11/2002","co2",0,2,0
"BRY",700,400,"BRY 06","9/11/2002","co2",0,0,0
"BRY",900,400,"BRY 06","9/11/2002","co2",0,1,0
"BRY",100,600,"BRY 06","9/11/2002","co2",0,0,0
"BRY",200,600,"BRY 06","9/11/2002","co2",0,0,1
"BRY",400,600,"BRY 06","9/11/2002","co2",2,0,2
"BRY",700,600,"BRY 06","9/11/2002","co2",0,0,5
"BRY",900,600,"BRY 06","9/11/2002","co2",0,0,3
"BRY",200,800,"BRY 06","9/11/2002","co2",0,0,0
"BRY",300,800,"BRY 06","9/11/2002","co2",0,0,3
"BRY",500,800,"BRY 06","9/11/2002","co2",0,0,2
"BRY",700,800,"BRY 06","9/11/2002","co2",0,0,0
"BRY",800,800,"BRY 06","9/11/2002","co2",0,0,8
"BRY",100,0,"BRY 06","9/12/2002","co2",0,1,0
"BRY",400,0,"BRY 06","9/12/2002","co2",0,1,1
"BRY",500,0,"BRY 06","9/12/2002","co2",1,0,0
"BRY",600,0,"BRY 06","9/12/2002","co2",0,0,0
"BRY",200,200,"BRY 06","9/12/2002","co2",1,0,0
"BRY",300,200,"BRY 06","9/12/2002","co2",0,0,0
"BRY",700,200,"BRY 06","9/12/2002","co2",0,0,3
"BRY",800,200,"BRY 06","9/12/2002","co2",0,0,1
"BRY",900,200,"BRY 06","9/12/2002","co2",1,0,3
"BRY",100,400,"BRY 06","9/12/2002","co2",0,0,0
"BRY",200,400,"BRY 06","9/12/2002","co2",0,0,0
"BRY",600,400,"BRY 06","9/12/2002","co2",0,1,1
"BRY",700,400,"BRY 06","9/12/2002","co2",0,0,6
"BRY",900,400,"BRY 06","9/12/2002","co2",0,0,0
"BRY",100,600,"BRY 06","9/12/2002","co2",1,0,2
"BRY",200,600,"BRY 06","9/12/2002","co2",0,0,0
"BRY",400,600,"BRY 06","9/12/2002","co2",0,0,0
"BRY",700,600,"BRY 06","9/12/2002","co2",0,0,7
"BRY",900,600,"BRY 06","9/12/2002","co2",0,0,8
"BRY",200,800,"BRY 06","9/12/2002","co2",0,0,0
"BRY",300,800,"BRY 06","9/12/2002","co2",0,0,0
"BRY",500,800,"BRY 06","9/12/2002","co2",0,0,0
"BRY",700,800,"BRY 06","9/12/2002","co2",0,0,2
"BRY",800,800,"BRY 06","9/12/2002","co2",0,0,4
"BRY",100,0,"BRY 06","9/13/2002","co2",0,0,0
"BRY",300,0,"BRY 06","9/13/2002","co2",1,1,0
"BRY",400,0,"BRY 06","9/13/2002","co2",0,0,0
"BRY",500,0,"BRY 06","9/13/2002","co2",2,0,0
"BRY",600,0,"BRY 06","9/13/2002","co2",0,0,0
"BRY",200,200,"BRY 06","9/13/2002","co2",0,0,1
"BRY",300,200,"BRY 06","9/13/2002","co2",0,0,0
"BRY",700,200,"BRY 06","9/13/2002","co2",0,0,0
"BRY",800,200,"BRY 06","9/13/2002","co2",0,0,3
"BRY",900,200,"BRY 06","9/13/2002","co2",0,0,1
"BRY",100,400,"BRY 06","9/13/2002","co2",0,0,0
"BRY",200,400,"BRY 06","9/13/2002","co2",0,0,0
"BRY",600,400,"BRY 06","9/13/2002","co2",0,0,2
"BRY",700,400,"BRY 06","9/13/2002","co2",0,0,4
"BRY",900,400,"BRY 06","9/13/2002","co2",0,0,2
"BRY",100,600,"BRY 06","9/13/2002","co2",0,0,0
"BRY",200,600,"BRY 06","9/13/2002","co2",0,0,0
"BRY",400,600,"BRY 06","9/13/2002","co2",1,0,0
"BRY",700,600,"BRY 06","9/13/2002","co2",0,0,3
"BRY",900,600,"BRY 06","9/13/2002","co2",0,0,12
"BRY",200,800,"BRY 06","9/13/2002","co2",0,0,0
"BRY",300,800,"BRY 06","9/13/2002","co2",0,0,0
"BRY",500,800,"BRY 06","9/13/2002","co2",1,0,0
"BRY",700,800,"BRY 06","9/13/2002","co2",0,0,2
"BRY",800,800,"BRY 06","9/13/2002","co2",0,0,2
"BRY",400,0,"BRY 07","10/7/2002","co2",0,0,0
"BRY",500,0,"BRY 07","10/7/2002","co2",0,0,0
"BRY",600,0,"BRY 07","10/7/2002","co2",0,0,0
"BRY",700,0,"BRY 07","10/7/2002","co2",2,0,0
"BRY",900,0,"BRY 07","10/7/2002","co2",0,0,0
"BRY",200,200,"BRY 07","10/7/2002","co2",1,0,0
"BRY",300,200,"BRY 07","10/7/2002","co2",1,0,0
"BRY",400,200,"BRY 07","10/7/2002","co2",1,0,0
"BRY",500,200,"BRY 07","10/7/2002","co2",6,0,0
"BRY",900,200,"BRY 07","10/7/2002","co2",0,0,0
"BRY",100,400,"BRY 07","10/7/2002","co2",0,0,0
"BRY",200,400,"BRY 07","10/7/2002","co2",0,0,0
"BRY",300,400,"BRY 07","10/7/2002","co2",0,0,0
"BRY",500,400,"BRY 07","10/7/2002","co2",0,0,0
"BRY",800,400,"BRY 07","10/7/2002","co2",0,0,0
"BRY",100,600,"BRY 07","10/7/2002","co2",0,0,0
"BRY",400,600,"BRY 07","10/7/2002","co2",3,0,0
"BRY",600,600,"BRY 07","10/7/2002","co2",0,0,0
"BRY",700,600,"BRY 07","10/7/2002","co2",0,0,1
"BRY",800,600,"BRY 07","10/7/2002","co2",0,0,0
"BRY",200,800,"BRY 07","10/7/2002","co2",0,0,0
"BRY",300,800,"BRY 07","10/7/2002","co2",0,0,0
"BRY",700,800,"BRY 07","10/7/2002","co2",0,0,0
"BRY",800,800,"BRY 07","10/7/2002","co2",0,0,0
"BRY",900,800,"BRY 07","10/7/2002","co2",0,0,0
"BRY",400,0,"BRY 07","10/8/2002","co2",0,0,0
"BRY",500,0,"BRY 07","10/8/2002","co2",1,0,0
"BRY",600,0,"BRY 07","10/8/2002","co2",0,0,0
"BRY",700,0,"BRY 07","10/8/2002","co2",0,0,0
"BRY",900,0,"BRY 07","10/8/2002","co2",0,0,0
"BRY",200,200,"BRY 07","10/8/2002","co2",0,0,0
"BRY",300,200,"BRY 07","10/8/2002","co2",6,0,0
"BRY",400,200,"BRY 07","10/8/2002","co2",0,0,0
"BRY",500,200,"BRY 07","10/8/2002","co2",3,0,1
"BRY",900,200,"BRY 07","10/8/2002","co2",0,0,0
"BRY",100,400,"BRY 07","10/8/2002","co2",0,0,2
"BRY",200,400,"BRY 07","10/8/2002","co2",0,0,1
"BRY",300,400,"BRY 07","10/8/2002","co2",0,0,0
"BRY",500,400,"BRY 07","10/8/2002","co2",0,0,0
"BRY",800,400,"BRY 07","10/8/2002","co2",0,0,0
"BRY",100,600,"BRY 07","10/8/2002","co2",0,0,0
"BRY",600,600,"BRY 07","10/8/2002","co2",0,0,0
"BRY",700,600,"BRY 07","10/8/2002","co2",0,0,0
"BRY",800,600,"BRY 07","10/8/2002","co2",0,0,0
"BRY",200,800,"BRY 07","10/8/2002","co2",0,0,0
"BRY",300,800,"BRY 07","10/8/2002","co2",0,0,0
"BRY",700,800,"BRY 07","10/8/2002","co2",1,0,0
"BRY",800,800,"BRY 07","10/8/2002","co2",0,0,0
"BRY",900,800,"BRY 07","10/8/2002","co2",0,0,1
"BRY",400,0,"BRY 07","10/9/2002","co2",1,0,0
"BRY",500,0,"BRY 07","10/9/2002","co2",0,0,0
"BRY",600,0,"BRY 07","10/9/2002","co2",0,0,0
"BRY",700,0,"BRY 07","10/9/2002","co2",0,0,0
"BRY",200,200,"BRY 07","10/9/2002","co2",0,0,2
"BRY",300,200,"BRY 07","10/9/2002","co2",0,0,0
"BRY",400,200,"BRY 07","10/9/2002","co2",1,0,0
"BRY",500,200,"BRY 07","10/9/2002","co2",0,0,0
"BRY",900,200,"BRY 07","10/9/2002","co2",0,0,1
"BRY",100,400,"BRY 07","10/9/2002","co2",0,0,1
"BRY",200,400,"BRY 07","10/9/2002","co2",0,1,1
"BRY",300,400,"BRY 07","10/9/2002","co2",1,0,0
"BRY",500,400,"BRY 07","10/9/2002","co2",0,0,0
"BRY",800,400,"BRY 07","10/9/2002","co2",0,0,0
"BRY",100,600,"BRY 07","10/9/2002","co2",0,0,0
"BRY",400,600,"BRY 07","10/9/2002","co2",0,1,0
"BRY",600,600,"BRY 07","10/9/2002","co2",0,0,0
"BRY",700,600,"BRY 07","10/9/2002","co2",1,0,0
"BRY",800,600,"BRY 07","10/9/2002","co2",0,0,0
"BRY",200,800,"BRY 07","10/9/2002","co2",0,0,0
"BRY",300,800,"BRY 07","10/9/2002","co2",0,0,0
"BRY",700,800,"BRY 07","10/9/2002","co2",1,0,1
"BRY",800,800,"BRY 07","10/9/2002","co2",0,0,1
"BRY",900,800,"BRY 07","10/9/2002","co2",0,0,0
"BRY",400,0,"BRY 07","10/10/2002","co2",0,0,2
"BRY",500,0,"BRY 07","10/10/2002","co2",3,0,0
"BRY",600,0,"BRY 07","10/10/2002","co2",0,0,0
"BRY",700,0,"BRY 07","10/10/2002","co2",0,0,0
"BRY",900,0,"BRY 07","10/10/2002","co2",0,0,2
"BRY",200,200,"BRY 07","10/10/2002","co2",1,2,0
"BRY",300,200,"BRY 07","10/10/2002","co2",0,1,1
"BRY",400,200,"BRY 07","10/10/2002","co2",0,0,0
"BRY",500,200,"BRY 07","10/10/2002","co2",1,0,0
"BRY",900,200,"BRY 07","10/10/2002","co2",0,0,0
"BRY",100,400,"BRY 07","10/10/2002","co2",0,0,0
"BRY",200,400,"BRY 07","10/10/2002","co2",0,0,0
"BRY",300,400,"BRY 07","10/10/2002","co2",0,0,0
"BRY",500,400,"BRY 07","10/10/2002","co2",0,0,0
"BRY",800,400,"BRY 07","10/10/2002","co2",0,0,0
"BRY",100,600,"BRY 07","10/10/2002","co2",0,0,0
"BRY",400,600,"BRY 07","10/10/2002","co2",10,0,0
"BRY",600,600,"BRY 07","10/10/2002","co2",0,0,0
"BRY",700,600,"BRY 07","10/10/2002","co2",1,0,0
"BRY",800,600,"BRY 07","10/10/2002","co2",0,0,0
"BRY",200,800,"BRY 07","10/10/2002","co2",0,0,0
"BRY",300,800,"BRY 07","10/10/2002","co2",0,0,0
"BRY",700,800,"BRY 07","10/10/2002","co2",1,0,0
"BRY",800,800,"BRY 07","10/10/2002","co2",0,0,0
"BRY",900,800,"BRY 07","10/10/2002","co2",0,0,0
"BRY",200,0,"BRY 08","11/5/2002","co2",0,0,0
"BRY",400,0,"BRY 08","11/5/2002","co2",0,1,0
"BRY",600,0,"BRY 08","11/5/2002","co2",0,0,0
"BRY",700,0,"BRY 08","11/5/2002","co2",0,0,0
"BRY",800,0,"BRY 08","11/5/2002","co2",0,0,0
"BRY",300,200,"BRY 08","11/5/2002","co2",1,0,0
"BRY",400,200,"BRY 08","11/5/2002","co2",1,0,0
"BRY",500,200,"BRY 08","11/5/2002","co2",0,0,0
"BRY",600,200,"BRY 08","11/5/2002","co2",0,0,5
"BRY",600,200,"BRY 08","11/5/2002","co2",0,0,7
"BRY",900,200,"BRY 08","11/5/2002","co2",1,0,4
"BRY",100,400,"BRY 08","11/5/2002","co2",0,0,5
"BRY",300,400,"BRY 08","11/5/2002","co2",0,0,0
"BRY",400,400,"BRY 08","11/5/2002","co2",0,6,0
"BRY",500,400,"BRY 08","11/5/2002","co2",0,1,2
"BRY",600,400,"BRY 08","11/5/2002","co2",0,0,0
"BRY",100,600,"BRY 08","11/5/2002","co2",0,0,0
"BRY",200,600,"BRY 08","11/5/2002","co2",0,0,0
"BRY",400,600,"BRY 08","11/5/2002","co2",1,0,0
"BRY",600,600,"BRY 08","11/5/2002","co2",0,0,0
"BRY",700,600,"BRY 08","11/5/2002","co2",0,0,1
"BRY",300,800,"BRY 08","11/5/2002","co2",0,0,1
"BRY",700,800,"BRY 08","11/5/2002","co2",1,0,3
"BRY",800,800,"BRY 08","11/5/2002","co2",0,0,2
"BRY",900,800,"BRY 08","11/5/2002","co2",0,0,10
"BRY",200,0,"BRY 08","11/6/2002","co2",0,0,0
"BRY",400,0,"BRY 08","11/6/2002","co2",0,0,0
"BRY",600,0,"BRY 08","11/6/2002","co2",0,0,0
"BRY",700,0,"BRY 08","11/6/2002","co2",0,0,0
"BRY",800,0,"BRY 08","11/6/2002","co2",0,0,0
"BRY",300,200,"BRY 08","11/6/2002","co2",0,0,0
"BRY",400,200,"BRY 08","11/6/2002","co2",1,0,0
"BRY",500,200,"BRY 08","11/6/2002","co2",1,0,0
"BRY",600,200,"BRY 08","11/6/2002","co2",1,0,0
"BRY",900,200,"BRY 08","11/6/2002","co2",0,0,1
"BRY",100,400,"BRY 08","11/6/2002","co2",0,2,2
"BRY",300,400,"BRY 08","11/6/2002","co2",0,0,1
"BRY",400,400,"BRY 08","11/6/2002","co2",0,0,0
"BRY",500,400,"BRY 08","11/6/2002","co2",0,0,0
"BRY",600,400,"BRY 08","11/6/2002","co2",0,0,0
"BRY",100,600,"BRY 08","11/6/2002","co2",0,0,0
"BRY",200,600,"BRY 08","11/6/2002","co2",0,0,1
"BRY",400,600,"BRY 08","11/6/2002","co2",0,0,0
"BRY",600,600,"BRY 08","11/6/2002","co2",0,0,0
"BRY",700,600,"BRY 08","11/6/2002","co2",1,0,0
"BRY",200,800,"BRY 08","11/6/2002","co2",0,0,0
"BRY",300,800,"BRY 08","11/6/2002","co2",0,0,0
"BRY",700,800,"BRY 08","11/6/2002","co2",0,0,0
"BRY",800,800,"BRY 08","11/6/2002","co2",0,0,3
"BRY",900,800,"BRY 08","11/6/2002","co2",0,0,11
"BRY",200,0,"BRY 08","11/7/2002","co2",0,0,0
"BRY",400,0,"BRY 08","11/7/2002","co2",0,0,0
"BRY",600,0,"BRY 08","11/7/2002","co2",0,0,0
"BRY",700,0,"BRY 08","11/7/2002","co2",0,0,0
"BRY",800,0,"BRY 08","11/7/2002","co2",0,0,0
"BRY",300,200,"BRY 08","11/7/2002","co2",3,0,1
"BRY",400,200,"BRY 08","11/7/2002","co2",0,0,0
"BRY",500,200,"BRY 08","11/7/2002","co2",0,0,0
"BRY",600,200,"BRY 08","11/7/2002","co2",0,0,0
"BRY",900,200,"BRY 08","11/7/2002","co2",0,0,5
"BRY",100,400,"BRY 08","11/7/2002","co2",0,0,3
"BRY",300,400,"BRY 08","11/7/2002","co2",0,0,0
"BRY",400,400,"BRY 08","11/7/2002","co2",0,0,0
"BRY",500,400,"BRY 08","11/7/2002","co2",0,0,0
"BRY",600,400,"BRY 08","11/7/2002","co2",0,0,0
"BRY",100,600,"BRY 08","11/7/2002","co2",1,0,0
"BRY",200,600,"BRY 08","11/7/2002","co2",0,0,0
"BRY",400,600,"BRY 08","11/7/2002","co2",0,0,0
"BRY",600,600,"BRY 08","11/7/2002","co2",0,0,0
"BRY",200,800,"BRY 08","11/7/2002","co2",0,0,0
"BRY",300,800,"BRY 08","11/7/2002","co2",0,0,0
"BRY",700,800,"BRY 08","11/7/2002","co2",0,0,2
"BRY",800,800,"BRY 08","11/7/2002","co2",0,0,4
"BRY",900,800,"BRY 08","11/7/2002","co2",0,0,3
"BRY",200,0,"BRY 08","11/8/2002","co2",0,0,1
"BRY",400,0,"BRY 08","11/8/2002","co2",0,0,0
"BRY",600,0,"BRY 08","11/8/2002","co2",0,0,0
"BRY",700,0,"BRY 08","11/8/2002","co2",0,0,0
"BRY",800,0,"BRY 08","11/8/2002","co2",0,0,1
"BRY",200,200,"BRY 08","11/8/2002","co2",0,0,0
"BRY",400,200,"BRY 08","11/8/2002","co2",0,0,0
"BRY",500,200,"BRY 08","11/8/2002","co2",0,0,1
"BRY",600,200,"BRY 08","11/8/2002","co2",0,0,0
"BRY",900,200,"BRY 08","11/8/2002","co2",0,0,0
"BRY",100,400,"BRY 08","11/8/2002","co2",0,0,0
"BRY",300,400,"BRY 08","11/8/2002","co2",0,0,0
"BRY",400,400,"BRY 08","11/8/2002","co2",1,0,0
"BRY",500,400,"BRY 08","11/8/2002","co2",0,0,0
"BRY",600,400,"BRY 08","11/8/2002","co2",0,0,1
"BRY",100,600,"BRY 08","11/8/2002","co2",3,1,0
"BRY",200,600,"BRY 08","11/8/2002","co2",0,0,0
"BRY",400,600,"BRY 08","11/8/2002","co2",0,0,1
"BRY",600,600,"BRY 08","11/8/2002","co2",0,0,0
"BRY",700,600,"BRY 08","11/8/2002","co2",1,0,2
"BRY",200,800,"BRY 08","11/8/2002","co2",0,0,0
"BRY",300,800,"BRY 08","11/8/2002","co2",0,0,0
"BRY",700,800,"BRY 08","11/8/2002","co2",2,0,3
"BRY",800,800,"BRY 08","11/8/2002","co2",0,0,3
"BRY",900,800,"BRY 08","11/8/2002","co2",0,0,3
"BRY",100,0,"BRY 09","12/16/2002","co2",1,0,0
"BRY",200,0,"BRY 09","12/16/2002","co2",0,2,0
"BRY",500,0,"BRY 09","12/16/2002","co2",0,0,1
"BRY",600,0,"BRY 09","12/16/2002","co2",0,0,3
"BRY",900,0,"BRY 09","12/16/2002","co2",0,0,3
"BRY",100,200,"BRY 09","12/16/2002","co2",0,0,0
"BRY",200,200,"BRY 09","12/16/2002","co2",0,0,0
"BRY",500,200,"BRY 09","12/16/2002","co2",0,0,0
"BRY",800,200,"BRY 09","12/16/2002","co2",0,0,5
"BRY",900,200,"BRY 09","12/16/2002","co2",0,0,1
"BRY",100,400,"BRY 09","12/16/2002","co2",0,0,0
"BRY",300,400,"BRY 09","12/16/2002","co2",0,0,0
"BRY",400,400,"BRY 09","12/16/2002","co2",0,1,0
"BRY",700,400,"BRY 09","12/16/2002","co2",0,0,0
"BRY",800,400,"BRY 09","12/16/2002","co2",0,0,0
"BRY",100,600,"BRY 09","12/16/2002","co2",0,4,0
"BRY",200,600,"BRY 09","12/16/2002","co2",0,0,0
"BRY",300,600,"BRY 09","12/16/2002","co2",0,0,0
"BRY",500,600,"BRY 09","12/16/2002","co2",0,2,1
"BRY",800,600,"BRY 09","12/16/2002","co2",1,0,0
"BRY",400,800,"BRY 09","12/16/2002","co2",0,0,0
"BRY",500,800,"BRY 09","12/16/2002","co2",0,0,0
"BRY",600,800,"BRY 09","12/16/2002","co2",1,0,1
"BRY",700,800,"BRY 09","12/16/2002","co2",0,0,0
"BRY",900,800,"BRY 09","12/16/2002","co2",1,3,7
"BRY",100,0,"BRY 09","12/17/2002","co2",0,0,1
"BRY",200,0,"BRY 09","12/17/2002","co2",0,0,0
"BRY",500,0,"BRY 09","12/17/2002","co2",0,0,0
"BRY",600,0,"BRY 09","12/17/2002","co2",0,0,0
"BRY",900,0,"BRY 09","12/17/2002","co2",0,0,0
"BRY",100,200,"BRY 09","12/17/2002","co2",0,0,0
"BRY",200,200,"BRY 09","12/17/2002","co2",0,0,0
"BRY",500,200,"BRY 09","12/17/2002","co2",0,0,0
"BRY",800,200,"BRY 09","12/17/2002","co2",0,0,2
"BRY",900,200,"BRY 09","12/17/2002","co2",0,0,0
"BRY",100,400,"BRY 09","12/17/2002","co2",0,0,1
"BRY",300,400,"BRY 09","12/17/2002","co2",0,0,0
"BRY",500,400,"BRY 09","12/17/2002","co2",0,0,0
"BRY",800,400,"BRY 09","12/17/2002","co2",0,0,0
"BRY",100,600,"BRY 09","12/17/2002","co2",0,0,0
"BRY",200,600,"BRY 09","12/17/2002","co2",0,1,0
"BRY",300,600,"BRY 09","12/17/2002","co2",0,0,0
"BRY",500,600,"BRY 09","12/17/2002","co2",0,0,0
"BRY",800,600,"BRY 09","12/17/2002","co2",1,0,0
"BRY",400,800,"BRY 09","12/17/2002","co2",0,0,1
"BRY",500,800,"BRY 09","12/17/2002","co2",1,0,0
"BRY",700,800,"BRY 09","12/17/2002","co2",0,0,2
"BRY",900,800,"BRY 09","12/17/2002","co2",0,0,3
"BRY",100,0,"BRY 09","12/18/2002","co2",0,0,1
"BRY",200,0,"BRY 09","12/18/2002","co2",0,0,0
"BRY",300,0,"BRY 09","12/18/2002","co2",1,1,1
"BRY",600,0,"BRY 09","12/18/2002","co2",1,0,0
"BRY",900,0,"BRY 09","12/18/2002","co2",3,0,0
"BRY",100,200,"BRY 09","12/18/2002","co2",0,0,1
"BRY",200,200,"BRY 09","12/18/2002","co2",0,0,0
"BRY",500,200,"BRY 09","12/18/2002","co2",0,0,0
"BRY",800,200,"BRY 09","12/18/2002","co2",0,0,3
"BRY",900,200,"BRY 09","12/18/2002","co2",0,0,0
"BRY",100,400,"BRY 09","12/18/2002","co2",0,0,0
"BRY",300,400,"BRY 09","12/18/2002","co2",0,0,0
"BRY",400,400,"BRY 09","12/18/2002","co2",0,1,0
"BRY",700,400,"BRY 09","12/18/2002","co2",0,0,0
"BRY",800,400,"BRY 09","12/18/2002","co2",0,0,1
"BRY",100,600,"BRY 09","12/18/2002","co2",0,0,0
"BRY",200,600,"BRY 09","12/18/2002","co2",0,0,0
"BRY",300,600,"BRY 09","12/18/2002","co2",0,0,0
"BRY",500,600,"BRY 09","12/18/2002","co2",0,1,3
"BRY",800,600,"BRY 09","12/18/2002","co2",0,0,1
"BRY",400,800,"BRY 09","12/18/2002","co2",0,0,0
"BRY",500,800,"BRY 09","12/18/2002","co2",0,0,0
"BRY",600,800,"BRY 09","12/18/2002","co2",0,0,0
"BRY",700,800,"BRY 09","12/18/2002","co2",0,0,0
"BRY",900,800,"BRY 09","12/18/2002","co2",0,0,0
"BRY",100,0,"BRY 09","12/19/2002","co2",0,0,0
"BRY",200,0,"BRY 09","12/19/2002","co2",0,0,0
"BRY",500,0,"BRY 09","12/19/2002","co2",0,0,0
"BRY",600,0,"BRY 09","12/19/2002","co2",0,0,0
"BRY",900,0,"BRY 09","12/19/2002","co2",0,0,2
"BRY",100,200,"BRY 09","12/19/2002","co2",0,0,0
"BRY",200,200,"BRY 09","12/19/2002","co2",0,0,0
"BRY",500,200,"BRY 09","12/19/2002","co2",0,0,0
"BRY",800,200,"BRY 09","12/19/2002","co2",0,0,0
"BRY",900,200,"BRY 09","12/19/2002","co2",0,0,0
"BRY",100,400,"BRY 09","12/19/2002","co2",0,0,1
"BRY",300,400,"BRY 09","12/19/2002","co2",0,0,0
"BRY",400,400,"BRY 09","12/19/2002","co2",0,0,0
"BRY",700,400,"BRY 09","12/19/2002","co2",0,0,0
"BRY",800,400,"BRY 09","12/19/2002","co2",0,0,0
"BRY",100,600,"BRY 09","12/19/2002","co2",0,0,0
"BRY",200,600,"BRY 09","12/19/2002","co2",0,0,0
"BRY",300,600,"BRY 09","12/19/2002","co2",0,0,0
"BRY",500,600,"BRY 09","12/19/2002","co2",0,0,0
"BRY",800,600,"BRY 09","12/19/2002","co2",1,0,1
"BRY",400,800,"BRY 09","12/19/2002","co2",0,0,0
"BRY",500,800,"BRY 09","12/19/2002","co2",0,0,0
